HangingSkullLight02,"POINT(3270.82 -10489.9)",5,Swamp of Sorrows Stonard,
Rookery Egg,"POINT(13177.5 3359.5)",6,Blackrock Spire,
Briarthorn,"POINT(-10743 -1736.42)",3,Ashenvale Felfire Hill,
Wooden Chair,"POINT(-390.373 -6048.11)",7,Dun Morogh Coldridge Valley,
Lumber Pile,"POINT(-10542.8 -1277.09)",3,Ashenvale Warsong Lumber Camp,
Mageroyal,"POINT(-11862 -7241)",3,The Barrens Southern Barrens,
Lights x3 Broken,"POINT(-297.888 2308.12)",5,Tirisfal Glades Brill,
Peacebloom,"POINT(-8595.53 -3657.34)",3,Durotar Tiragarde Keep,
Gold Vein,"POINT(979 -7059)",3,Searing Gorge,
Bruiseweed,"POINT(937 -3944)",3,Wetlands Menethil Bay,
Chair,"POINT(3283.92 -9272.83)",7,Redridge Mountains Tower of Ilgalar,
Brightly Colored Egg,"POINT(-63.5273 -9430.14)",3,Elwynn Forest Goldshire,
Standing Exterior Medium - MFF,"POINT(-14529.3 4972.41)",5,Teldrassil Rut'theran Village,
Water Barrel,"POINT(-12413.9 -5436.74)",3,The Barrens Agama'gor,
Terrordale Haunting Spirit,"POINT(2944.56 2968.57)",8,Eastern Plaguelands Plaguewood,
Dwarven Brazier,"POINT(1307.17 -4814.85)",8,Dun Morogh,
Fadeleaf,"POINT(26.848 -13609.3)",3,Stranglethorn Vale The Cape of Stranglethorn,
Dwarven Brazier,"POINT(1300.34 -4858.43)",8,Dun Morogh,
Peacebloom,"POINT(-13393.3 -4529.96)",3,Mulgore,
Silverleaf,"POINT(-13873.8 1794.21)",3,Darkshore Twilight Vale,
Gold Vein,"POINT(2345 -1682)",3,Arathi Highlands,
Earthroot,"POINT(-9743.55 -5363.05)",3,The Barrens The Merchant Coast,
Campfire,"POINT(168.415 -12485.5)",8,Stranglethorn Vale Mizjah Ruins,
Onyxia Egg,"POINT(15516 -11481.7)",6,Onyxia's Lair,
Golden Sansam,"POINT(908.27 -7945.05)",3,Burning Steppes,
Copper Vein,"POINT(307.491 -5963)",3,Dun Morogh,
Anvil,"POINT(-364.394 -14378.6)",8,Stranglethorn Vale Booty Bay,
Khadgar's Whisker,"POINT(-372.745 -13001)",3,Stranglethorn Vale Gurubashi Arena,
Iron Deposit,"POINT(3389 -1986)",3,Arathi Highlands Witherbark Village,
Copper Vein,"POINT(2933.31 -4354.04)",3,Wetlands,
Silverleaf,"POINT(-9042 -3593.33)",3,Durotar Razormane Grounds,
Earthroot,"POINT(-9774.17 -5323.27)",3,The Barrens The Merchant Coast,
Truesilver Deposit,"POINT(2515 -214)",3,The Hinterlands Bogen's Ledge,
Wooden Chair,"POINT(1187.07 -4838.07)",7,Dun Morogh,
Hanging Streamers Medium,"POINT(-404.126 -14383)",5,Stranglethorn Vale Booty Bay,
Purple Lotus,"POINT(-8396 -42.1899)",3,Azshara Temple of Zin-Malor,
G_HangingSkeleton_01,"POINT(-18.2728 -9467.8)",5,Elwynn Forest Goldshire,
G_Pumpkin_02,"POINT(-9319.44 -2014.08)",5,Orgrimmar,
Altar of the Tides,"POINT(-628.196 -12171.9)",10,Stranglethorn Vale The Vile Reef,
Food Crate,"POINT(952.024 -11070.3)",3,Duskwood The Rotting Orchard,
Copper Vein,"POINT(-13751.7 -1077.94)",3,Ashenvale,
Silverleaf,"POINT(-10872 -4989)",3,The Barrens The Stagnant Oasis,
Bruiseweed,"POINT(-1766.8 -10629)",3,Westfall Alexston Farmstead,
Wooden Chair,"POINT(1191.44 -4824.4)",7,Dun Morogh,
Briarthorn,"POINT(151 -10247)",3,Duskwood,
Campfire,"POINT(729.181 -12532.6)",8,Stranglethorn Vale Balia'mah Ruins,
Iron Deposit,"POINT(2894 -1864)",3,Arathi Highlands Witherbark Village,
Iron Deposit,"POINT(675 809.161)",3,Alterac Mountains Crushridge Hold,
Wooden Chair,"POINT(867.29 -4835.33)",7,Dun Morogh,
Iron Deposit,"POINT(660 548.157)",3,Alterac Mountains Gallows' Corner,
Tin Vein,"POINT(3257.37 -3004.86)",3,Wetlands Raptor Ridge,
Silverleaf,"POINT(-8926 -3950)",3,Durotar,
Mithril Deposit,"POINT(3175 -70)",3,The Hinterlands Valorwind Lake,
Silverleaf,"POINT(-9440 -3671.49)",3,Durotar Razormane Grounds,
Wild Steelbloom,"POINT(3802 -969)",3,Arathi Highlands Drywhisker Gorge,
Iron Deposit,"POINT(775 -11421)",3,Stranglethorn Vale The Stockpile,
Bruiseweed,"POINT(-1559.4 -10950)",3,Westfall Moonbrook,
Goldthorn,"POINT(-108.244 -13441)",3,Stranglethorn Vale Gurubashi Arena,
Rune of Mazthoril LT,"POINT(-9615.35 2213.29)",6,Winterspring,
Gold Vein,"POINT(2920.69 -1973.45)",3,Arathi Highlands Boulderfist Hall,
Mossy Footlocker,"POINT(-6208.21 623.34)",3,Azshara The Shattered Strand,
Mighty Blaze,"POINT(-9443.69 -1739.58)",8,Orgrimmar,
Stormwind Gate,"POINT(-517.549 -8723.89)",5,Stormwind City,
Lights x3,"POINT(-575.904 -8860.55)",5,Stormwind City,
Mageroyal,"POINT(-12424 -3095.41)",3,The Barrens The Dry Hills,
Bat02,"POINT(-11018.6 -4145.69)",5,The Barrens The Crossroads,
Copper Vein,"POINT(-1133.81 1841.24)",3,Tirisfal Glades Nightmare Vale,
Dwarven Brazier,"POINT(1232.98 -4857.79)",8,Dun Morogh,
Silver Vein,"POINT(1638 -2761)",3,Wetlands Saltspray Glen,
Peacebloom,"POINT(-604.512 2026.84)",3,Tirisfal Glades Cold Hearth Manor,
Alliance Bell,"POINT(1232.63 -4823.93)",5,Dun Morogh,
G_Ghost_01,"POINT(-6.54861 -9475.76)",5,Elwynn Forest Goldshire,
Peacebloom,"POINT(-11754.9 -7062.04)",3,The Barrens Field of Giants,
Silverleaf,"POINT(-8514 -3817)",3,Durotar Tiragarde Keep,
Tin Vein,"POINT(1456.55 -3531.56)",3,Wetlands Black Channel Marsh,
Silverleaf,"POINT(-12355 -3001.49)",3,The Barrens The Dry Hills,
Standing small Interior,"POINT(-648.477 -8858.56)",5,Stormwind City,
Bruiseweed,"POINT(2447 -3558)",3,Wetlands Angerfang Encampment,
Iron Deposit,"POINT(502 720.697)",3,Alterac Mountains Slaughter Hollow,
Rin'ji's Secret,"POINT(4897.72 -47.878)",2,The Hinterlands The Overlook Cliffs,
Truesilver Deposit,"POINT(642 739.38)",3,Alterac Mountains Crushridge Hold,
Campfire,"POINT(822.51 -13049.9)",8,Stranglethorn Vale Ruins of Zul'Mamwe,
Silverleaf,"POINT(-8745 -4224)",3,Durotar,
Mageroyal,"POINT(-1550.64 -576)",3,Silverpine Forest The Greymane Wall,
Iron Deposit,"POINT(411 856.808)",3,Alterac Mountains Slaughter Hollow,
Silverleaf,"POINT(-13354.9 -5269.33)",3,Mulgore The Golden Plains,
Truesilver Deposit,"POINT(3811.95 -671.735)",3,The Hinterlands Jintha'Alor,
Silver Vein,"POINT(640 635.44)",3,Alterac Mountains Crushridge Hold,
Food Crate,"POINT(-570.441 2939.65)",3,Tirisfal Glades Agamand Mills,
Bonfire,"POINT(2865.29 -7757.2)",8,Burning Steppes Terror Wing Path,
Mageroyal,"POINT(-11320 -2317.84)",3,Ashenvale Nightsong Woods,
Bat02,"POINT(-9289.77 -2051.48)",5,Orgrimmar,
Silverleaf,"POINT(-11222 -3709)",3,The Barrens,
Gold Vein,"POINT(2825.75 -1306.28)",3,Arathi Highlands Circle of Outer Binding,
Bruiseweed,"POINT(-13747.5 1934.75)",3,Darkshore Ameth'Aran,
Silverleaf,"POINT(-13744.2 3451.54)",3,Darkshore Mist's Edge,
Bubbling Cauldron,"POINT(-8815.42 -3328.35)",8,Durotar Razor Hill,
Gold Vein,"POINT(644 640.384)",3,Alterac Mountains Crushridge Hold,
SkullCandle01,"POINT(-39.2479 -9475.25)",5,Elwynn Forest Goldshire,
Gold Vein,"POINT(108 430.893)",3,Alterac Mountains Ruins of Alterac,
Bonfire,"POINT(2958.25 -8079.32)",8,Burning Steppes Terror Wing Path,
SkullCandle01,"POINT(-650.26 -8860.92)",5,Stormwind City,
Silverleaf,"POINT(-8801 -4112)",3,Durotar,
Hot Coals,"POINT(1209.67 -4970.59)",8,Dun Morogh,
Bat01,"POINT(2190.68 -6696.31)",5,Badlands Kargath,
XMasGift04,"POINT(-41.3057 -9445.59)",5,Elwynn Forest Goldshire,
Gold Vein,"POINT(642 739.38)",3,Alterac Mountains Crushridge Hold,
Bonfire,"POINT(2517.5 -8239.01)",8,Burning Steppes,
Bruiseweed,"POINT(2352 -2576)",3,Wetlands Dun Modr,
Laden Mushroom,"POINT(-11462.8 -4848.62)",3,The Barrens Lushwater Oasis,
Loch Modan,"POINT(489.771 -5592.13)",5,Dun Morogh Kharanos,
Ghost Mushroom,"POINT(-16603.6 -4935.65)",3,Desolace Valley of Spears,
Silverleaf,"POINT(-13763.5 3450.63)",3,Darkshore Mist's Edge,
Bonfire,"POINT(1317.97 -7982.36)",8,Burning Steppes Blackrock Mountain,
HangingSkullLight02,"POINT(-257.127 2253.25)",5,Tirisfal Glades Brill,
Deepmoss Eggs,"POINT(-13532.9 -2218.69)",3,Stonetalon Mountains Windshear Crag,
Mageroyal,"POINT(-11709 -4535)",3,The Barrens Lushwater Oasis,
Silverleaf,"POINT(-11223 -3649.36)",3,The Barrens,
Hanging Streamers x3,"POINT(-489.578 -8862.35)",5,Stormwind City,
Iron Deposit,"POINT(-10305 -9431)",3,Thousand Needles,
Mithril Deposit,"POINT(2338 -7128)",3,Badlands Camp Cagg,
Bruiseweed,"POINT(-13476 3032.6)",3,Darkshore Bashal'Aran,
Bat02,"POINT(2150.92 -6651.67)",5,Badlands Kargath,
Silverleaf,"POINT(-1260.25 1139.96)",3,Silverpine Forest,
Peacebloom,"POINT(-12517 -5934)",3,Mulgore,
Bonfire,"POINT(893.744 -7952.89)",8,Burning Steppes,
Silverleaf,"POINT(-1133.19 1037.78)",3,Silverpine Forest The Shining Strand,
Mageroyal,"POINT(-10637 -2870.53)",3,The Barrens,
Silverleaf,"POINT(-13754.1 3457.12)",3,Darkshore,
Mageroyal,"POINT(-12866.1 3908.91)",3,Darkshore Ruins of Mathystra,
Pamela's Doll,"POINT(3594.62 1455)",5,Eastern Plaguelands Darrowshire,
Peacebloom,"POINT(-13719.1 -5702.36)",3,Mulgore,
Dwarven Brazier,"POINT(1240.82 -4796.79)",8,Dun Morogh,
Silverleaf,"POINT(-11653.9 -4551.02)",3,The Barrens Lushwater Oasis,
Silverleaf,"POINT(-9409 -2348.39)",3,Durotar Rocktusk Farm,
Dwarven Brazier,"POINT(883.553 -4891.32)",8,Dun Morogh,
Briarthorn,"POINT(-11715 -6530)",3,The Barrens Southern Barrens,
HangingSkullLight01,"POINT(-275.438 1613.88)",5,Tirisfal Glades Ruins of Lordaeron,
Mageroyal,"POINT(-11767 -4831)",3,The Barrens,
Solid Chest,"POINT(-9.93273 -13361.6)",3,Stranglethorn Vale Ruins of Jubuwal,
Venture Co. Documents,"POINT(-13279.8 -2694.15)",3,Stonetalon Mountains Windshear Crag,
G_Pumpkin_03,"POINT(519.84 -699.998)",5,Hillsbrad Foothills Southshore,
Dwarven Brazier,"POINT(1249.23 -4790.85)",8,Dun Morogh,
Wooden Chair,"POINT(-10248.7 -6569.55)",7,Dustwallow Marsh North Point Tower,
Silverleaf,"POINT(-9669 -2619.97)",3,Durotar,
Water Barrel,"POINT(-9226.5 -3052.88)",3,Durotar Razorwind Canyon,
Silverleaf,"POINT(1007 2364.32)",3,Tirisfal Glades Venomweb Vale,
Bruiseweed,"POINT(-15169.7 -2430.54)",3,Stonetalon Mountains,
Bat01,"POINT(-9881.31 -10825.2)",5,Tanaris Gadgetzan,
Mithril Deposit,"POINT(594 669.41)",3,Alterac Mountains Crushridge Hold,
PVP HOLIDAY ALLIANCE ARATHI,"POINT(844.615 -4919.31)",5,Dun Morogh,
SkullCandle01,"POINT(-648.961 -8858.42)",5,Stormwind City,
Mithril Deposit,"POINT(279 728.065)",3,Alterac Mountains Ruins of Alterac,
Dwarven Brazier,"POINT(1227.7 -4911.82)",8,Dun Morogh,
Dreamfoil,"POINT(-11516 -11326)",3,Un'Goro Crater The Marshlands,
Wooden Chair,"POINT(436.338 -676.785)",7,Hillsbrad Foothills Southshore,
Arathi Basin BlastedLandsBonePile03,"POINT(18813.8 -12815.2)",5,Arathi Basin,
Un'Goro Dirt Pile,"POINT(-12261.1 -11593.4)",3,Un'Goro Crater The Slithering Scar,
Silverleaf,"POINT(-9083 -2304.09)",3,Durotar,
Truesilver Deposit,"POINT(628 533.123)",3,Alterac Mountains Gallows' Corner,
Wooden Chair,"POINT(1216.12 -4758.79)",7,Dun Morogh,
Peacebloom,"POINT(-10721.5 -3826.92)",3,The Barrens Thorn Hill,
Darrowshire,"POINT(3623.34 1751.62)",5,Eastern Plaguelands,
Silverleaf,"POINT(-8920 -3972)",3,Durotar,
G_Pumpkin_03,"POINT(-9863.96 -10807.5)",5,Tanaris Gadgetzan,
Wooden Chair,"POINT(1218.91 -4757.44)",7,Dun Morogh,
G_Pumpkin_03,"POINT(504.387 -856.976)",5,Hillsbrad Foothills Southshore,
Silver Vein,"POINT(660.758 722.529)",3,Alterac Mountains Crushridge Hold,
Wooden Chair,"POINT(1186.27 -4804.58)",7,Dun Morogh,
Bat02,"POINT(-9882.26 -10825.5)",5,Tanaris Gadgetzan,
Peacebloom,"POINT(-11727.3 -7295.46)",3,The Barrens Southern Barrens,
Truesilver Deposit,"POINT(502 720.697)",3,Alterac Mountains Slaughter Hollow,
G_HangingSkeleton_01,"POINT(2144.12 -9223.09)",5,Redridge Mountains Lakeshire,
Chair,"POINT(-12945.9 3528.54)",7,Darkshore Tower of Althalaxx,
Truesilver Deposit,"POINT(160 463.051)",3,Alterac Mountains Ruins of Alterac,
Wild Steelbloom,"POINT(-13126 -2332.36)",3,Stonetalon Mountains Windshear Crag,
Wooden Chair,"POINT(1187.97 -4806.2)",7,Dun Morogh,
Silverleaf,"POINT(-13742.4 2157.62)",3,Darkshore Ameth'Aran,
Supply Crate,"POINT(16098 -8248.07)",3,Stratholme,
Large Termite Mound,"POINT(3902.23 3112.57)",3,Eastern Plaguelands Plaguewood,
Bruiseweed,"POINT(1846 -2750)",3,Wetlands,
Silver Vein,"POINT(2657 -1281)",3,Arathi Highlands Circle of Outer Binding,
G_Pumpkin_03,"POINT(-8957.96 -3292.08)",5,Durotar Razor Hill,
Truesilver Deposit,"POINT(319 779.829)",3,Alterac Mountains Ruins of Alterac,
Wooden Chair,"POINT(1188.24 -4803.19)",7,Dun Morogh,
Apple Bob,"POINT(-14395.8 -10543.6)",3,Silithus Cenarion Hold,
Solid Chest,"POINT(3728.45 2929.34)",3,Eastern Plaguelands Plaguewood,
Truesilver Deposit,"POINT(3478.77 -7344.53)",3,Badlands,
Silverleaf,"POINT(3516 -5018)",3,Loch Modan,
Wooden Chair,"POINT(1187.89 -4833.13)",7,Dun Morogh,
Campfire,"POINT(-13789.5 2095.21)",8,Darkshore Ameth'Aran,
Iron Deposit,"POINT(2092.81 -1207.98)",3,Arathi Highlands Boulder'gor,
G_Pumpkin_03,"POINT(911.742 -167.079)",5,Hillsbrad Foothills Tarren Mill,
Wooden Chair,"POINT(1190.02 -4826.54)",7,Dun Morogh,
Fadeleaf,"POINT(2720 -1289)",3,Arathi Highlands Circle of Outer Binding,
Corrupted Songflower,"POINT(-12670 186.65)",2,Felwood,
Wild Steelbloom,"POINT(-428.947 -13827)",3,Stranglethorn Vale Nek'mani Wellspring,
HangingSkullLight02,"POINT(-342.884 2267.16)",5,Tirisfal Glades Brill,
Hardpacked Snowdrift,"POINT(13331.9 -12602.8)",3,Alterac Valley,
Festive Keg,"POINT(-377.42 -14368.3)",10,Stranglethorn Vale Booty Bay,
Roaring Bonfire,"POINT(-9446.19 -3246.23)",8,Durotar Razormane Grounds,
Rookery Egg,"POINT(13067.5 3247.96)",6,Blackrock Spire,
Campfire,"POINT(-9681.95 -6244.28)",8,Dustwallow Marsh Dreadmurk Shore,
Waterlogged Footlocker,"POINT(-14799.8 -84.5801)",3,Ashenvale The Zoram Strand,
HangingSkullLight01,"POINT(-235.45 1636.09)",5,Tirisfal Glades Ruins of Lordaeron,
G_Pumpkin_03,"POINT(1159.06 -10500.4)",5,Duskwood Darkshire,
Wooden Chair,"POINT(1191.12 -4828.48)",7,Dun Morogh,
Wooden Chair,"POINT(424.294 -5587.01)",7,Dun Morogh Kharanos,
Bruiseweed,"POINT(1473.97 -2859.65)",3,Wetlands Sundown Marsh,
Silverleaf,"POINT(-11276 -3911)",3,The Barrens,
Wooden Chair,"POINT(1193.53 -4827.69)",7,Dun Morogh,
Peacebloom,"POINT(-985.972 1209.58)",3,Silverpine Forest The Shining Strand,
PVP HOLIDAY GENERIC SIGNPOST,"POINT(1171.66 -4832.88)",5,Dun Morogh,
Barrel of Milk,"POINT(-11750.6 -5548.54)",3,The Barrens Agama'gor,
Iron Deposit,"POINT(3639 -1209)",3,Arathi Highlands,
Scaffold Cars,"POINT(15763.8 48.1006)",11,Blackwing Lair,
Silverleaf,"POINT(-11729 -4683)",3,The Barrens Lushwater Oasis,
Wooden Chair,"POINT(1190.1 -4822.32)",7,Dun Morogh,
Gold Vein,"POINT(2092.81 -1207.98)",3,Arathi Highlands Boulder'gor,
Wooden Chair,"POINT(420.939 -5574.24)",7,Dun Morogh Kharanos,
Mageroyal,"POINT(-11068 -5757)",3,The Barrens Bramblescar,
Campfire,"POINT(5504.85 2669.94)",8,Eastern Plaguelands The Noxious Glade,
Cozy Fire,"POINT(496.613 -779.94)",8,Hillsbrad Foothills Southshore,
Copper Vein,"POINT(-8903.87 -2829.13)",3,Durotar,
Food Crate,"POINT(1041.35 -10754.4)",3,Duskwood Darkshire,
Hanging Streamers Medium,"POINT(501.382 -823.057)",5,Hillsbrad Foothills Southshore,
Campfire,"POINT(-182.14 -13485.5)",8,Stranglethorn Vale Gurubashi Arena,
Peacebloom,"POINT(-11850.3 -3988.54)",3,The Barrens,
G_HangingSkeleton_01,"POINT(-9939.14 -4514.34)",5,The Barrens Ratchet,
Silverleaf,"POINT(-9438 -3674.51)",3,Durotar Razormane Grounds,
Bat02,"POINT(-14399.5 -10548.3)",5,Silithus Cenarion Hold,
Small Thorium Vein,"POINT(-9009 1048.88)",3,Winterspring Darkwhisper Gorge,
Silverleaf,"POINT(-11702 -4518)",3,The Barrens Lushwater Oasis,
Mok'Morokk's Grog,"POINT(-10665.2 -8008.22)",3,Dustwallow Marsh The Den of Flame,
Gold Vein,"POINT(1953.69 -1192.32)",3,Arathi Highlands Boulder'gor,
Bat01,"POINT(-9293.54 -2113.04)",5,Orgrimmar,
PX-238 Winter Wondervolt,"POINT(-516.209 -14294.5)",5,Stranglethorn Vale Booty Bay,
Grave Moss,"POINT(310 479.013)",3,Alterac Mountains Ruins of Alterac,
Copper Vein,"POINT(-12185.3 -6188.05)",3,Mulgore The Rolling Plains,
Enchantment,"POINT(-285.943 1487.24)",5,Tirisfal Glades Ruins of Lordaeron,
Mithril Deposit,"POINT(-7122 915.87)",3,Azshara Legash Encampment,
Purple Lotus,"POINT(-8815 -84.1201)",3,Azshara Ruins of Eldarath ,
Cannon,"POINT(-9889.52 -5891.14)",10,The Barrens Northwatch Hold,
Bruiseweed,"POINT(2028 -9070)",3,Redridge Mountains Redridge Canyons,
Silverleaf,"POINT(-9505 -4186)",3,Durotar Valley of Trials,
Copper Vein,"POINT(-1971.04 1274.62)",3,Silverpine Forest The Skittering Dark,
Wild Steelbloom,"POINT(-12957 -534.3)",3,Ashenvale Iris Lake,
Copper Vein,"POINT(2456.81 -8772.81)",3,Redridge Mountains Render's Camp,
Briarthorn,"POINT(935 -10185)",3,Duskwood Brightwood Grove,
Battered Footlocker,"POINT(1586.92 -538.906)",3,Hillsbrad Foothills Durnholde Keep,
Supply Crate,"POINT(15913.3 -8346.57)",3,Stratholme,
HangingSkullLight01,"POINT(2145.33 -6667.7)",5,Badlands Kargath,
Campfire,"POINT(-11708.6 3068.91)",8,Felwood Felpaw Village,
Silver Vein,"POINT(3852 -989)",3,Arathi Highlands Drywhisker Gorge,
Goldthorn,"POINT(159.764 -12748)",3,Stranglethorn Vale,
Short Wooden Seat,"POINT(3831.73 -6584.39)",7,Badlands,
Kingsblood,"POINT(-15348.3 -2724.3)",3,Stonetalon Mountains The Charred Vale,
Iron Deposit,"POINT(2053 -1243)",3,Arathi Highlands Boulder'gor,
Frozen Rune,"POINT(18446.6 -9908.83)",3,Naxxramas,
Wooden Chair,"POINT(-29972.7 12563.4)",7,GM Island,
Brightly Colored Egg,"POINT(446.212 -5615.95)",3,Dun Morogh Kharanos,
Cozy Fire,"POINT(125.423 883.298)",8,Alterac Mountains The Uplands,
Enchanting,"POINT(-16000.3 6435.9)",5,Darnassus Craftsmen's Terrace,
Silverleaf,"POINT(-8686 -2960.6)",3,Durotar,
Skullpile 04,"POINT(-9883.39 -11858.1)",5,Tanaris Broken Pillar,
Earthroot,"POINT(-560.352 2628.18)",3,Tirisfal Glades,
Volcanic Ash,"POINT(2593 -7769.33)",3,Burning Steppes Dreadmaul Rock,
Iron Deposit,"POINT(-10340 -9166)",3,Thousand Needles,
Truesilver Deposit,"POINT(3618 -234)",3,The Hinterlands Jintha'Alor,
Chair,"POINT(3284.47 -9263.17)",7,Redridge Mountains Tower of Ilgalar,
Copper Vein,"POINT(-10604.3 -924.89)",3,Ashenvale Satyrnaar,
Alliance Bell,"POINT(-808.697 -8812)",5,Stormwind City,
Copper Vein,"POINT(-12582.4 -5328.13)",3,Mulgore,
Chair,"POINT(13041.3 -280.55)",7,Scarlet Monastery,
Silverleaf,"POINT(-561.396 2073.59)",3,Tirisfal Glades Cold Hearth Manor,
Gold Vein,"POINT(3785 -1007)",3,Arathi Highlands Drywhisker Gorge,
G_HangingSkeleton_01,"POINT(555.29 -849.901)",5,Hillsbrad Foothills Southshore,
Khadgar's Whisker,"POINT(-13325 -8041)",3,Feralas Lower Wilds,
Ritual Candle,"POINT(-13129.2 1379.76)",3,Felwood Jaedenar,
Wild Steelbloom,"POINT(1461 -1772)",3,Arathi Highlands Stromgarde Keep,
Silverleaf,"POINT(3604 -4995)",3,Loch Modan The Loch,
Bruiseweed,"POINT(-11522 -3400.83)",3,The Barrens Dreadmist Peak,
Plaguebloom,"POINT(4084.08 2248.66)",3,Eastern Plaguelands,
Silverleaf,"POINT(-1302.96 2470.01)",3,Tirisfal Glades,
Peacebloom,"POINT(-9783.57 -3854.13)",3,Durotar,
Skullpile 01,"POINT(-11085.2 -12505.6)",5,Tanaris,
Briarthorn,"POINT(-10326 -5426)",3,The Barrens,
Mageroyal,"POINT(1768.52 -9670.18)",3,Redridge Mountains Three Corners,
Golden Sansam,"POINT(-7723.47 -1088.88)",3,Azshara,
Iron Deposit,"POINT(145 824.862)",3,Alterac Mountains Misty Shore,
Silverleaf,"POINT(-840.386 2065.34)",3,Tirisfal Glades Nightmare Vale,
SkullCandle01,"POINT(-645.674 -8860.87)",5,Stormwind City,
Silverleaf,"POINT(-10964 -4234)",3,The Barrens,
Khadgar's Whisker,"POINT(-270.41 -12998)",3,Stranglethorn Vale Gurubashi Arena,
Truesilver Deposit,"POINT(2216 -7230)",3,Badlands Camp Cagg,
Briarthorn,"POINT(-503.716 -11166)",3,Westfall,
Mageroyal,"POINT(-10597 -2971)",3,The Barrens,
Cozy Fire,"POINT(-1474.68 -324.762)",8,Silverpine Forest Pyrewood Village,
Campfire,"POINT(-10456 -6779.51)",8,Dustwallow Marsh,
Tin Vein,"POINT(-13949.5 -634.42)",3,Ashenvale Maestra's Post,
Bruiseweed,"POINT(345.716 561.188)",3,Alterac Mountains Ruins of Alterac,
King's Square Postbox,"POINT(15762.9 -8499.72)",1,Stratholme,
Dustwallow Marsh,"POINT(-9267.45 -7474.17)",5,Dustwallow Marsh Theramore Isle,
Mithril Deposit,"POINT(412 799.356)",3,Alterac Mountains Ruins of Alterac,
Skullpile 01,"POINT(2442.67 -7982.49)",5,Burning Steppes Dreadmaul Rock,
XMasGift02,"POINT(-40.9518 -9444.79)",5,Elwynn Forest Goldshire,
XMasGift05,"POINT(-13626.6 -4887.65)",5,Thunder Bluff,
Skullpile 03,"POINT(-9797.33 4276.02)",5,Winterspring Frostsaber Rock,
Firebloom,"POINT(-10920 -12326)",3,Tanaris,
Sungrass,"POINT(3030 -169)",3,The Hinterlands Shadra'Alor,
Plague Fissure,"POINT(19117.4 -9916.55)",6,Naxxramas,
Floating medium,"POINT(-89.4006 1553.21)",5,Tirisfal Glades Ruins of Lordaeron,
Silverleaf,"POINT(3474 -4888)",3,Loch Modan,
GunShopFireworksBarrel,"POINT(-11448.3 3915.18)",5,Moonglade,
Wildkin Feather,"POINT(3785.42 243.315)",3,The Hinterlands Skulk Rock,
Earthroot,"POINT(-1618.52 -10308)",3,Westfall,
Iron Deposit,"POINT(-14822.2 -4413)",3,Desolace Kolkar Village,
Sungrass,"POINT(1364.16 2827.46)",3,Western Plaguelands Hearthglen,
Iron Deposit,"POINT(-15728.5 -4544)",3,Desolace,
Laden Mushroom,"POINT(-11656 -4689.06)",3,The Barrens Lushwater Oasis,
Briarthorn,"POINT(2340.83 -9647.41)",3,Redridge Mountains Lakeridge Highway,
Standing Interior Small - MFF,"POINT(-27.3743 -9457.62)",5,Elwynn Forest Goldshire,
Troll Chest,"POINT(-12967.3 -379.47)",3,Ashenvale,
Undead Fire Aura,"POINT(-11389 -12203.5)",6,Tanaris,
Wild Steelbloom,"POINT(686 724.157)",3,Alterac Mountains Crushridge Hold,
Mageroyal,"POINT(-1723.76 -10155)",3,Westfall,
Iron Deposit,"POINT(2212 -1715)",3,Arathi Highlands,
Silverleaf,"POINT(-13790 2137.34)",3,Darkshore Ameth'Aran,
Sack of Oats,"POINT(-1812.27 -10018.7)",3,Westfall Longshore,
Undead Fire Aura,"POINT(-9807.5 4009.83)",6,Winterspring Frostsaber Rock,
Crude Brazier,"POINT(3474.19 -11276.4)",8,Blasted Lands Serpent's Coil,
Mageroyal,"POINT(-11981 -5515)",3,The Barrens Agama'gor,
Lights Broken,"POINT(-272.5 1619.41)",5,Tirisfal Glades Ruins of Lordaeron,
Silver Vein,"POINT(3353 -2117)",3,Arathi Highlands Witherbark Village,
Iron Deposit,"POINT(-10784 -1310.16)",3,Ashenvale Nightsong Woods,
Kolkar's Booty,"POINT(-11801 -4612.07)",3,The Barrens,
Wooden Chair,"POINT(-522.869 -11137)",7,Westfall,
XMasGift06,"POINT(-13737.4 -4910.11)",5,Thunder Bluff,
Earthroot,"POINT(-9995.29 -3076.13)",3,The Barrens,
Iron Deposit,"POINT(-16459.7 -4815)",3,Desolace Valley of Spears,
Standing Interior Small - MFF,"POINT(-10031.1 -4727.76)",5,The Barrens Ratchet,
Silver Vein,"POINT(1975.82 -9057.66)",3,Redridge Mountains Rethban Caverns,
Wooden Chair,"POINT(1278.77 -4969.41)",7,Dun Morogh,
Mithril Deposit,"POINT(650.045 645.157)",3,Alterac Mountains Crushridge Hold,
Wild Steelbloom,"POINT(-12865 -982.05)",3,Ashenvale,
Small Thorium Vein,"POINT(-9312 2740.98)",3,Winterspring The Ruins of Kel'Theril,
Gold Vein,"POINT(3413 -1396)",3,Arathi Highlands,
Forsaken Banner,"POINT(-474.856 1732.17)",5,Tirisfal Glades Ruins of Lordaeron,
Incantation of Celebras,"POINT(15506.5 -6906.66)",1,Maraudon,
Gold Vein,"POINT(678 658.38)",3,Alterac Mountains Crushridge Hold,
Tin Vein,"POINT(3197.56 -9341.33)",3,Redridge Mountains Galardell Valley,
Black Lotus,"POINT(-15568.6 -11588)",3,Silithus Twilight Outpost,
